group_id,long_weekend_date,long_weekend_days,strategy_weekend_days,cost_days
a37e0a6f722a68bb5f9b6c80548088b1,2018-04-04,5,9,2
6ecdaff3f69b5edbb78d298af7eba6b4,2018-04-04,5,9,2
922d1e0a044aa3f4f8b0164ae350d767,2018-04-04,5,9,2
ce881ac3d1511ab26f937491fad92692,2018-04-04,5,9,2
30f2cff2162b19a09f8d6e8ebdf1242f,2018-04-04,5,9,2
5606bbfff24a35916b45896f6f13bd39,2018-04-04,5,9,2
82570d6451a3b1c2a8a83a63c08e4697,2018-04-04,5,9,2
968316a4eda1e7dbcfd8fb4efab15828,2018-04-04,5,9,2
05165f823f951aedfa9f6fadf583c75d,2018-04-04,5,9,2
70952a73e9172672abc46e36609b5bb2,2018-04-04,5,9,2
733f25e95c324deb8ce6c7b5dab74665,2018-04-04,5,9,2
d3216576c82ba7bdb808cd9a82fec604,2018-04-04,5,9,2
bd75f3bd40d3a6e1c91f477773f51746,2018-04-04,5,9,2
e070a9891265437cb2395053db985414,2018-04-04,5,9,2
5ec6c110aabceb6f4d70e47383a4ffdc,2018-04-28,3,4,1
4fd43ba789b760e280daad61d15f8739,2018-04-28,3,4,1
880232f2bd9b4ae6cf60f8b39df28480,2018-04-28,3,4,1
417ea3a96dade39c5bc4a493376b1cd1,2018-04-28,3,4,1
19d1c8b928fd1c81a2ef0a490c6484bd,2018-04-28,3,4,1
ac56860afee770e04311ff5ae3b7eaf4,2018-04-28,3,4,1
4a8784e3190322007b80438b9603a795,2018-04-28,3,4,1
b0d03e4b855cfa7fe44cfc0afd603aa6,2018-04-28,3,4,1
8340f9067286b4cef05cce17190d4a69,2018-04-28,3,4,1
32eb554c673af38447732c7df2c06cc9,2018-04-28,3,4,1
2361af4fb8e883e16a73b06b82fae30d,2018-04-28,3,4,1
f17615311eee48371f0fae501f5187d3,2018-04-28,3,4,1
56b20cf2ba7f9aa58fb4b000282f93e1,2018-04-28,3,4,1
656c9ddffa2a2803c2fe09cd62f24be6,2018-04-28,3,4,1
f29d11c08f326f9e3a6b731caa22003d,2018-04-28,3,4,1
212cfed85763de3a036f895165c4bf96,2018-04-28,3,4,1
5c43bcb66261d832074c1bea8ba73edf,2018-04-28,3,4,1
e1e4798c15213d0621a40edbf84f19c1,2018-04-28,3,4,1
b1f2bfefd66a2efe05c414aacdf937fc,2018-04-28,3,4,1
a1d4dd0c4ec8b49210e274836c251775,2018-04-28,3,4,1
522bb4677334112c1b54a66ad88c9442,2018-04-28,3,4,1
a8c5dbed6c3dea8fca10354f5900487a,2018-04-28,3,4,1
1f5039b876005aaab83f95dcc66e91e2,2018-04-28,3,4,1
638c0e2a0be18148bbf4794f4c02f43a,2018-04-28,3,4,1
9e3070c71cd187e7ccb775fc572e9d51,2018-04-28,3,4,1
d809f31f3fe4e4d8966de3480120425d,2018-04-28,3,4,1
e346fa0e7ffdecadc03305cc421578dc,2018-04-28,3,4,1
4f4aca9608d7961b3a4196f90e769d8a,2018-04-28,3,4,1
a1626d7aa5559e90f2950807ba24a11b,2018-04-28,3,4,1
62b668f2e8c38bfbe218bfce748dbce5,2018-04-28,3,4,1
c8a0ecd7cc1af0ede4d3b8a17ee8f553,2018-04-28,3,4,1
ab407a01f6c51183176f12bf557f4cf5,2018-04-28,3,4,1
f548b7698bd00dfa46fbf9fe6dd3abf1,2018-04-28,3,4,1
cf86a81eb55beecfdb1c0046b482466e,2018-04-28,3,4,1
768bd1f44c2fb14fa34c9cd537732cc0,2018-04-28,3,4,1
2718c7b2e9565309e0f2de42fc52295a,2018-04-28,3,4,1
632c22a8fe93ce0cb82a7b1b26fe995f,2018-04-28,3,4,1
c23460111cd503c9ed40ced6aa2b8644,2018-04-28,3,4,1
6176c7f2867937364e9c1b9282d8559b,2018-04-28,3,4,1
cf4f68f1b37038d36b2c879f078992c0,2018-04-28,3,4,1
a9a1a8a80d8e24b2cd36cf1b93c6e160,2018-04-28,3,4,1
8feffc1b59f64987fc905e045b669dd6,2018-04-28,3,4,1
19f2e83ce7bf8b2fdcf9812bc3cd67ab,2018-04-28,3,4,1
1429d8b55fde49f191d418cf77adbadc,2018-04-28,3,4,1
d93732d5b6636f304404cc65052fbb02,2018-04-28,3,4,1
cb57af64ccf182b26abc9f2f73499a88,2018-04-28,3,4,1
1edea7bbf6749fea41afd926bcede11c,2018-04-28,3,4,1
ea33293ea7db27081819cd68e4e3c52e,2018-04-28,3,4,1
4f4a042bbd4e922b401f3b2f6c1065b0,2018-04-28,3,4,1
8fd7c80489e2015f31a2a58df0a96f06,2018-04-28,3,4,1
aceb76c454937bbbc85b58bd78d89ca4,2018-04-28,3,4,1
20db03d019c6a17da85e4904dfcc9d42,2018-04-28,3,4,1
644180a280f1b8adab21259c814ab365,2018-04-28,3,4,1
223d25813d6e12e971dc66fdc001c7c1,2018-04-28,3,4,1
ecdba313b8cc99c5c4918cc1835df94c,2018-04-28,3,4,1
b99fc89b1a115665608053a2bd0ce09b,2018-04-28,3,4,1
d29049ae8995be008964cbf95b9ccbc0,2018-04-28,3,4,1
baaeb0e2e96cd5c889baf1df30ede46f,2018-04-28,3,4,1
5ffa661c261192b25c757d1b1160f95e,2018-04-28,3,4,1
0f84f527a11e613bc36a41094b241e43,2018-04-28,3,4,1
ef2664b32b09bc405bb09c994bf53bc6,2018-04-28,3,4,1
1c9cb4748b826e44f03869ad72336b95,2018-04-28,3,4,1
58ba6e7ec5627240f00d72ae1ba98cfe,2018-04-28,3,4,1
22687bc5586ea1f9d4c601cbca8a2f3e,2018-04-28,3,4,1
513d4e0a267291929e53fe412d3304a7,2018-04-28,3,4,1
ddef6ce0e793311b6da792cca9a6d768,2018-04-28,3,4,1
51b215d38cc81ec354e76c2bc3c3049e,2018-04-28,3,4,1
95892a1171ee99ab9ed0a8baaca2e397,2018-04-28,3,4,1
909fa6ec957300dd054373d62062ce3b,2018-04-28,3,4,1
7853189db791175a5ac95c8a78d14210,2018-04-28,3,4,1
96413cdbe7dc8505c3e7d049037b7a64,2018-04-28,3,4,1
f905aea6acf1eed48a37800a5fee83e3,2018-04-28,3,4,1
660e20fbcf76313ab6a4eb09b07c82e3,2018-04-28,3,4,1
821e1b03eff7bcaa29a13ced478281f2,2018-04-28,3,4,1
c40aef35074d22a76ed8c98724eac1a3,2018-04-28,3,4,1
f7ff1794a88ff71b6e0a6310942f9a12,2018-04-28,3,4,1
2ee2d771d35fa497e533ff362c7b3135,2018-04-28,3,4,1
6b9976e2f598e38937e6ecf72e8b8761,2018-04-28,3,4,1
3b841fe44b7948af3fd947a6d7679952,2018-04-28,3,4,1
dbb19b9cc3085f595dd71f0a4a6bef2f,2018-04-28,3,4,1
3ff2c1fef876af9e280c0eb2d924cc54,2018-04-28,3,4,1
d147c44183e644f598f4631950fca872,2018-04-28,3,4,1
4dde2f676f01d32e6b87796f54dbc13c,2018-04-28,3,4,1
c8f9354a8a72d9f74b5114816398a74a,2018-04-28,3,4,1
763891efb64f902f5f41e1968a9517a1,2018-04-28,3,4,1
d680506976fd3064301462e71870e30b,2018-04-28,3,4,1
b0c3094f0001ba038c8273e9960e33cb,2018-04-28,3,4,1
efce5581762e7db9a08ad789a9430ebd,2018-04-28,3,4,1
b901820137ada29155a0a9097f46921f,2018-04-28,3,4,1
3237c4f1cae8e5c815ac07819367d68c,2018-04-28,3,4,1
fcd315209bea4ba4a558b217e88e4c88,2018-04-28,3,4,1
1fc83afa718c49c7d77239e9ee964d01,2018-04-28,3,4,1
2cb11eca8907922b0d45c6b0a80430c8,2018-04-28,3,4,1
499d56eaeb4b488e71e77a5cde1331f8,2018-04-28,3,4,1
58714b4d0185e2c1a6232cd42fcff59f,2018-04-28,3,4,1
03fb58982fdee8269d66772cbeb14860,2018-04-28,3,4,1
6743cef8c45f51f310bbd69bd02fe4bc,2018-04-28,3,4,1
cd86d3a6426c774bffb187ce9f0aa21e,2018-04-28,3,4,1
a349afd7d20171348d99a598073e1400,2018-04-28,3,4,1
7cc9fa23b10b473e8ac8ac57954a5ce5,2018-04-28,3,4,1
2928f44acad662ed03515a547270c71b,2018-04-28,3,4,1
be895ae6699b2c52767aa4a89ea156f9,2018-04-28,3,4,1
cb36cae864de1d7accf0da6515387959,2018-04-28,3,4,1
b51f06a1cae252637789d6b03dc606ac,2018-04-28,3,4,1
2ee01d3ab767be40f6099a4d954e999f,2018-04-28,3,4,1
eeccb1408cea12e390d9a4a1ff0fabbf,2018-04-28,3,4,1
502a72c77f62b96307ac2742ded9f67e,2018-04-28,3,4,1
cbe48a2fcb75fd8fdefb56704bfd9d61,2018-04-28,3,4,1
22c2bfe69e8ad5a4d429776bb194909a,2018-04-28,3,4,1
53cc58fa952b5564f0ec69f3a154fd81,2018-04-28,3,4,1
2c6158ddc3b65cd114296b90b92ae793,2018-04-28,3,4,1
662d5bfbcc8299736c285d0e86c77835,2018-04-28,3,4,1
96c3ae04ec96c53c1bd7f803ed51300e,2018-04-28,3,4,1
e285cad02808e80773400abdcc151942,2018-04-28,3,4,1
dee46b7b2b6643be18131cdbc816db7e,2018-04-28,3,4,1
cfc28a0878b39df9290c63e3d5bf2052,2018-04-28,3,4,1
5a05b36742c0900e74caec4642938660,2018-04-28,3,4,1
29cbdc76a4981ccfb6629f2d01610683,2018-04-28,3,4,1
428b876e348259df94f11d0e85e3704b,2018-04-28,3,4,1
00dde595e78dd5bd4a3f7c3f323c8e60,2018-04-28,3,4,1
71d68891b71b5c40205a0b6c8cf8ebba,2018-04-28,3,4,1
2dd052ecbd4f7cac14a969645ddf2fc9,2018-04-28,3,4,1
d7a4ef000e6a862d33d2af1fb26526fa,2018-04-28,3,4,1
948c19973e1d31c2083551739ba1f645,2018-04-28,3,4,1
a13548aeb6ba0e28101ca702bea16eed,2018-04-28,3,4,1
a858ad0d66fad95edc9d5d701d858989,2018-04-28,3,4,1
ae23fb44118eb76d51494f31725d734e,2018-04-28,3,4,1
9f3c238529c3cd7f689fc54758e1f7ba,2018-04-28,3,4,1
e64ebc0013975c2643d1bc1cbf0435c0,2018-04-28,3,4,1
46a4a43c68f6b15f3af2d645f71c0b4d,2018-04-28,3,4,1
cb532cad2607c7fcd60d990177e18dab,2018-04-28,3,4,1
87e240100911d87a2ffb24a397e4ac36,2018-04-28,3,4,1
0a7792e155fdeeb35c8cb821e68e9f51,2018-04-28,3,4,1
7e3d880c5d0e93c2a6616d24019cb884,2018-04-28,3,4,1
b5ed692f5ccd5a013e6f1ad52941ebac,2018-06-16,3,3,0
bf19bb1e49c5b8de7558a4b88ed9d19c,2018-06-16,3,3,0
a7f35379db053b8e03d0394d1717ebdd,2018-06-16,3,3,0
17f642053217539f7617cdf002ffc486,2018-06-16,3,3,0
605156e704d7423592981f89b8b7edd2,2018-06-16,3,3,0
e353f8adcd442a2e77689ea808396a8b,2018-06-16,3,3,0
c5a79ca17bf96b9151240ecaa4140b9b,2018-06-16,3,3,0
39f20f9253eb08bcec6e2512e647f7ca,2018-06-16,3,3,0
5c9f6acaebf46d7c4c8db3d5f0f32f9e,2018-06-16,3,3,0
3411e9ba4c8392feb86e58f73b765071,2018-06-16,3,3,0
3caa1e20a91104fbba8da94e770c794f,2018-06-16,3,3,0
01b2f042ced35148dae03ff31c83c5a4,2018-06-16,3,3,0
1447a0aa98de030700ea0f3a3a28b68d,2018-06-16,3,3,0
d661074fdff1ce39d12b4856db084de8,2018-06-16,3,3,0
140e22163852e1828a1c9c7f1942dec9,2018-06-16,3,3,0
7824fdc477ce209506b1c5384075af25,2018-06-16,3,3,0
8d6b93bf44e4e78224de467ed0002f4b,2018-06-16,3,3,0
547bc1ccdd218906b0c2a8e34b31b328,2018-06-16,3,3,0
c63a788c09dab2c5c2c8f0cca9318c1d,2018-06-16,3,3,0
e37e944717304f798ee1142836bb9e8d,2018-06-16,3,3,0
c0098737f1849a959494b616678c3ced,2018-06-16,3,3,0
a8e183792ae027e0a7f66b8d009dbd57,2018-06-16,3,3,0
5ed8a7ba690a5d22e25ed0d6e2092da7,2018-06-16,3,3,0
129e7feed441998e43528a830ff623e6,2018-06-16,3,3,0
688a0e875415cc7b3a1240612c8441ea,2018-06-16,3,3,0
93de3c6614761e831dff30b16784a7e1,2018-06-16,3,3,0
2a0eba2954b744892b3eb7644fe78dd9,2018-06-16,3,3,0
c6942407fce5df787f3e90e25d9bbfb4,2018-06-16,3,3,0
45d862820d778bf00eb056562963e035,2018-06-16,3,3,0
c3ab0fcf30d326ad7b2cdd8a188d9adc,2018-06-16,3,3,0
3d3d86bb3903c50b082da8f2759aa020,2018-06-16,3,3,0
b93afbf854d021f89bec98b7abf222fb,2018-06-16,3,3,0
f8b21581ef6091db9dfe6c1935d0f1ad,2018-06-16,3,3,0
d986e5fbf0704bff6ec3f105fac25f47,2018-06-16,3,3,0
58cb28a40a56afb05f8ff39529209155,2018-06-16,3,3,0
45fecb63774294000efdf617fa24b1db,2018-06-16,3,3,0
c311df5ba0a0217a373006d0582d3dbc,2018-06-16,3,3,0
8880e6aaf755c5af004eafed6d2b2b85,2018-06-16,3,3,0
d5bf324ceb9c0e6ade7ac2aed8dc203f,2018-06-16,3,3,0
fd1cd6c10085c5965b31f9542b144957,2018-06-16,3,3,0
850168284b0e1250767e23d6b1bc45aa,2018-06-16,3,3,0
24ca286e0f1f62041cfc648fef786479,2018-06-16,3,3,0
9b51470f0f37131ac4dbb15731893990,2018-06-16,3,3,0
b9a2a3216d9716b5e5af90961ec4cdf5,2018-06-16,3,3,0
507f063d7f7a9962aeedae1ae8b50c78,2018-06-16,3,3,0
528073f7a20a9afdfef48a7922232b9f,2018-06-16,3,3,0
41130f011eab783fa4a20fcf1fdbf93c,2018-06-16,3,3,0
d022bb2bd82f442e22b34a23a17985c1,2018-06-16,3,3,0
0b7c3e6a0e0d36e70d3becb2c462e392,2018-06-16,3,3,0
9f6271764c72710d0940b3ca541d38a9,2018-06-16,3,3,0
812f30a03af79ead29d1984d13a58f7c,2018-06-16,3,3,0
db24d4b188573206c9f8ef3496e8edfb,2018-06-16,3,3,0
4d8f6ab28830324ba3c0c1eb0280c6cc,2018-06-16,3,3,0
869fb6e0df0e8886aec0739482da454e,2018-06-16,3,3,0
0fc97a93d34b9084b0742ffe51c483e2,2018-06-16,3,3,0
27ee3d5f4d97937b798da3b2e2a2aa09,2018-06-16,3,3,0
f7b7dbb7d0cd0693f7822a7e0966ba15,2018-06-16,3,3,0
e6f1c2beddb5588118d116b5dbc76b76,2018-06-16,3,3,0
7d492044c71d557ab74c2ea3acca1f6c,2018-06-16,3,3,0
b1cee539b6fb9860b10a12115e7e558b,2018-06-16,3,3,0
a1a429551a4870d385a435d63a2833cb,2018-06-16,3,3,0
8185cf8fbdabca29e996b67e9a8549a7,2018-06-16,3,3,0
5cb17f319d948c9ba55d0cf86c46c72f,2018-06-16,3,3,0
bd39c1e5acbbcdc23907883351beb4b6,2018-06-16,3,3,0
2ce2bb4dd3b35ef94db10d1d59daec6f,2018-06-16,3,3,0
1863189dace168daffebf7e5f7f162de,2018-06-16,3,3,0
7dc2f3c2a8e75e61bcb3242f117b651d,2018-06-16,3,3,0
3db503600a5d18b944cf18964cf765d6,2018-06-16,3,3,0
a6cec7f70b01a29397dd7f2255560d3a,2018-06-16,3,3,0
02b63bc66ebd83ba6d3c8b10631c9f7c,2018-06-16,3,3,0
9c518c0ce0ee8a66422084cb8b810948,2018-06-16,3,3,0
c722251d78e8630b602e77c25ca42fc4,2018-06-16,3,3,0
483dd0d86f82bbdcf4bb61a9a77e17a2,2018-06-16,3,3,0
beff8d613411487b3c09d1d9940f9072,2018-06-16,3,3,0
802bf252b4d0bcd5460915a8fcd75809,2018-06-16,3,3,0
db7d2bbd740b1d3befdb412f634ef36d,2018-06-16,3,3,0
1049a9f4f4ac0f58e2e8f7ef4fe73f5e,2018-06-16,3,3,0
120f2da31a4ac64dbdf5f93f62a7f3dc,2018-06-16,3,3,0
2c44a9f309016c14ca3100b4d6c0122a,2018-06-16,3,3,0
6a75ffccae0abb519485f6f0cf4275b8,2018-06-16,3,3,0
5b4925c1bf73c01e6e2badba14be3406,2018-06-16,3,3,0
b5e3c1710cfd3cfbfe114822d48144d4,2018-06-16,3,3,0
aab6a85f2111a8a63437057b0570eb65,2018-06-16,3,3,0
2f6adcb8fc552344527dac28f6869c10,2018-06-16,3,3,0
81732bbb3bac47d56decb82bdaef5e40,2018-06-16,3,3,0
4ba0077d31ecef5884ab58fec23acd26,2018-06-16,3,3,0
54687acaec0bba18cacd9914a1db6cd7,2018-06-16,3,3,0
7951c5c31eee901db560555d3f19ceba,2018-06-16,3,3,0
d5bad4f4d46cc0929df51b89f8fc6a95,2018-06-16,3,3,0
b2afbf452857a0d2a85fb6356555f23f,2018-06-16,3,3,0
d6760a94b5bfd695e3bff0ab999ef002,2018-06-16,3,3,0
7205f0083317504e6dd8622fe89c1231,2018-06-16,3,3,0
a2aaefdf4066708df542a0a248c41829,2018-06-16,3,3,0
15440ee42e06b2852fcfe283db4d1805,2018-06-16,3,3,0
64337cbaa13a32af5fea6265dc4576fe,2018-06-16,3,3,0
8b779974f4d99493e4d3c564d67f1573,2018-06-16,3,3,0
685b846ed554e892d900ecdc1a37d091,2018-06-16,3,3,0
e34d0d899dbe8c0f4cbe9e158e7dbe2d,2018-06-16,3,3,0
0dc56ec7fe13312579b8fc71c392c65d,2018-06-16,3,3,0
2f1a88df4450f2d9b82185ac453c92a6,2018-06-16,3,3,0
eebfdf8eaf0e0540cb01d2db9ac400cf,2018-06-16,3,3,0
d7a33b0a644f481718d8e2392249c180,2018-06-16,3,3,0
7d310ebc0e23fc689cec670e1dba06c9,2018-06-16,3,3,0
622951a87ed4b4a2fc207b4e5dd66f66,2018-06-16,3,3,0
426a825926842ffed97e4d995b6d9037,2018-06-16,3,3,0
d27e322901fa0464f428c20d2c22452e,2018-06-16,3,3,0
a49aec2e408b30a1fb7c7301a5ed2154,2018-06-16,3,3,0
7806ee9d6244fa5b08bc7c80a55e0772,2018-06-16,3,3,0
54cf6581258c70a4dbe059f20dc2836a,2018-06-16,3,3,0
53aa7e1b047a1757752cfce7c3d167b9,2018-06-16,3,3,0
3abfd008c13ccdf4f940cabbb4bc29ea,2018-06-16,3,3,0
2ec948a1a8d9edaea61569bde00de312,2018-06-16,3,3,0
404f29de5a6b6c5178186703b803be03,2018-06-16,3,3,0
81d082b8f1c458148536459bece06771,2018-06-16,3,3,0
d3a882d9bcfd9a42f218dc90dd0d724a,2018-06-16,3,3,0
256eeed3c41c619403b89c681dd7f7b7,2018-06-16,3,3,0
5d1c03372389a14d53bd57007b36e629,2018-06-16,3,3,0
1f2e83bc81ef58acdf244e95fd081083,2018-06-16,3,3,0
823f0dabf85d8a24e78f65872d2aa58b,2018-06-16,3,3,0
66489a22fc02bafe55719f40311c2d85,2018-06-16,3,3,0
8991913f547669f2584807888a256434,2018-06-16,3,3,0
16a5338b46cffb32abf03e82cc95c55b,2018-06-16,3,3,0
3c5002c4ad0f71e96f2e259a84e81958,2018-06-16,3,3,0
b45f92a044965bd884242ae75c437320,2018-06-16,3,3,0
ca544c9fa637ab0480d66297a33e4300,2018-06-16,3,3,0
9ce021bd094be0d2f0d988695c600a05,2018-06-16,3,3,0
528f72bf20a47101900b7365d8e50c1c,2018-06-16,3,3,0
6f1518b9d747151f1b83211cc9d0e943,2018-06-16,3,3,0
edba5e93bb587563d87f05fae786ec88,2018-06-16,3,3,0
ccb2df2609a6a4a41b16ea0da8f0479f,2018-06-16,3,3,0
2fc5672cc47055360fcb866c34fd2eae,2018-06-16,3,3,0
c94fdb02a1bf543cf4f10e5c163c2e7c,2018-06-16,3,3,0
cd6a774775e5d863bbf136c12de739cb,2018-06-16,3,3,0
5adcb2f6905a51d5deb6358bc11a8249,2018-06-16,3,3,0
1faeffc99d263e5d040f7690448e4433,2018-06-16,3,3,0
7bd21cd3b4f7daf2af760ad36cf15571,2018-06-16,3,3,0
5074c159e274710d55f6406a5f63918b,2018-06-16,3,3,0
31d623278a3bb49b7a8ef9fb4c28f9e5,2018-06-16,3,3,0
a2ea578310b287a36093844ec2e4decb,2018-06-16,3,3,0
c3186f4b3d015cb0fb266b222fa1d088,2018-06-16,3,3,0
6936fb703ca83a8ad0f4f432f03975cb,2018-06-16,3,3,0
8a079edfe00c8ed01a63cba0a42c6215,2018-06-16,3,3,0
28b5ffa307b6d12abee78eb4ec41cbf8,2018-06-16,3,3,0
ae29afb2810ad77ade8565daf227307b,2018-06-16,3,3,0
24b5a7fe73cc44b268c2f70b0dcaf866,2018-06-16,3,3,0
41a9d9e4ecc2e7d4de4726e6c3bd6c7f,2018-06-16,3,3,0
4a3df44383286f7ab05515a7c4300af7,2018-06-16,3,3,0
af6992ef95df13ad4a532ab2fd91dee0,2018-06-16,3,3,0
53559510f540d789c2422ce3b74c1ff1,2018-06-16,3,3,0
f29867bb48815364920f827f7895eb36,2018-06-16,3,3,0
ada868b58fa1d70a2fd0e2725fd5b7b3,2018-06-16,3,3,0
8588d75c54e9b4da2e7cbb5cd5f15abb,2018-06-16,3,3,0
1c53996349cf5dd89fac7919de51144b,2018-06-16,3,3,0
aa84c272618a6774af487131f9bca31e,2018-06-16,3,3,0
1a743ac1a62031494329622c0e41b524,2018-06-16,3,3,0
4d683fbd29bc7b665e2c05ea9ea5e384,2018-06-16,3,3,0
1c1eb217761c4a08f4bbed03ddbdabba,2018-06-16,3,3,0
9ed7578a029a96afd3e349637f0938f9,2018-06-16,3,3,0
36af669f172c25fbae298d314aca7535,2018-06-16,3,3,0
ae150507912777345194a66153a4acdd,2018-06-16,3,3,0
abe2c71f9fff6691f7072c151803bb86,2018-06-16,3,3,0
ccc5917b88606f2a7768a3f4825b0bd9,2018-06-16,3,3,0
6b4a13497f344a459414e547706a32a9,2018-06-16,3,3,0
d235af9bfdeef8469a32b2d8117c358c,2018-06-16,3,3,0
51496e3873bac135bcd4fb38063d137a,2018-06-16,3,3,0
5fe349dd54924fff9674b84795f194d3,2018-06-16,3,3,0
337aa9f76e0e5d0cc0d0387921aa7da2,2018-06-16,3,3,0
cc88eb4a6024cd0114ba40180900537c,2018-06-16,3,3,0
4d89754ae551c2f793a1a1dd64e6f3a1,2018-06-16,3,3,0
45eb389ca36f8b02a414542429c76e14,2018-06-16,3,3,0
a0371656716051481f2419aea98f772f,2018-06-16,3,3,0
17d389aba1cefc10285bf136c24fb9f0,2018-06-16,3,3,0
b06141333eb05670e62e4c9c3a1bfdcf,2018-06-16,3,3,0
653320b57910400063ca24986a9ed7ca,2018-06-16,3,3,0
4f451fd9d38868a85130da023ddb39af,2018-06-16,3,3,0
47cdaecb51db8d38456d496bdf43859f,2018-06-16,3,3,0
865510ae82196426d7a0eef34055ab6e,2018-06-16,3,3,0
a4cdff6eccf3ae542bb2cf6119f1ead2,2018-06-16,3,3,0
f067dbbe40e00c2f70ce25ff4f115409,2018-06-16,3,3,0
f99f08d3f06c7a0a9179a7dc7b6e6aa3,2018-06-16,3,3,0
49d94725987c107c329e78c69aabecea,2018-06-16,3,3,0
428fbc38ea4c3b9aedee87a1e131e716,2018-06-16,3,3,0
4d83a62c510e835d222a40b1faf918a6,2018-06-16,3,3,0
3c7390eec71967f4d8d2409af9460f8f,2018-06-16,3,3,0
46fc24a8f5195c0d255168c978adae80,2018-06-16,3,3,0
9204830ad815af749c82895aea89625b,2018-06-16,3,3,0
5f167a5930a12793b9686b8d23631e0a,2018-06-16,3,3,0
695e5f1fa0888e4e00b59adb181f4f2c,2018-06-16,3,3,0
a9daa316f77634ec89f20bbcd8aa9804,2018-06-16,3,3,0
3084c65197f9ebdbc379e529fa01a6f5,2018-06-16,3,3,0
b68fa4ef017b0d40b020c5c85338793a,2018-06-16,3,3,0
99433b1c30a06b01e9cd8d4849996801,2018-06-16,3,3,0
c3ddec7b88da9f217df3f1e535cc56cf,2018-06-16,3,3,0
e6eedf07162af9c702969d062378d2dd,2018-06-16,3,3,0
b7987553b303b042cf4b8fa5d8e21d8a,2018-06-16,3,3,0
37526a30f35cea13875d5cfa390a970d,2018-06-16,3,3,0
d9fd08176a6652ef4b5d98a6168d7a19,2018-06-16,3,3,0
c18900ca44671faf50d6fade72b7cbb7,2018-06-16,3,3,0
df3567767334bdec5ca108e9f2af04f2,2018-06-16,3,3,0
6e25913e876f4916c482de2c63921384,2018-06-16,3,3,0
2b047330f71fc80d42f286a476581c78,2018-06-16,3,3,0
be3b0ea952490277b9c78d1c6b148797,2018-06-16,3,3,0
493fad2342fa3a3beea78f27e0861b4d,2018-06-16,3,3,0
3c0e6088e1b0cd85f8584c9aebda21a3,2018-06-16,3,3,0
82c9a27e32b1a24fa575ad97b95a3fcd,2018-06-16,3,3,0
bf8b8c94a7ff4e4d67663c160d09c658,2018-06-16,3,3,0
e845ec61f5aeb36e544046203a4333ff,2018-06-16,3,3,0
f9b706a088c7a484b6d4e9ad399aff2c,2018-06-16,3,3,0
9e7bdb8cdc311beca42949ea6c195026,2018-06-16,3,3,0
17eb89385a4a653664056cf09fbfc61d,2018-06-16,3,3,0
93baa4514787e38c27d38586a03d3658,2018-06-16,3,3,0
ecb93be8e31a2a1df0e61afcb40aa409,2018-06-16,3,3,0
b3b3784ec8ff4c4a3d47c34066ec922e,2018-06-16,3,3,0
f5aa2d5b6f26594ae97b60efed60243f,2018-06-16,3,3,0
ac10556dee3cb55e693a54a11547fcbe,2018-06-16,3,3,0
d9a27a6fead5c1165755eb2d57a4924f,2018-06-16,3,3,0
616a047de0446d081e72690e2f6ed159,2018-06-16,3,3,0
cd932d6034d417ab94b0b6de8d877ced,2018-06-16,3,3,0
faff101f48b507f692bd73d09d94b615,2018-06-16,3,3,0
9e99bc23c65ab367aa2b05fed3062e0f,2018-06-16,3,3,0
0fd58a9dd8d7dda564ed853234cf11e5,2018-06-16,3,3,0
1f9a5457212b5768f5f0345e0663fdb8,2018-09-22,3,3,0
adf54d37db7d6ed6cadd14ced4edb2ef,2018-09-22,3,3,0
2f0607240b95456fdb1dba97bfbed8be,2018-09-22,3,3,0
809451769e7f81bb34e468fba8c24ef6,2018-09-22,3,3,0
e02b9cccd9fabadb8b7057334dd67f8f,2018-09-22,3,3,0
e59942f311bf2b5dd9eb903514ea4bbf,2018-09-22,3,3,0
57ef24dd7a1c70c1061811ae364753c8,2018-09-22,3,3,0
b0c273fa6381885d3bcbadf6304ea50d,2018-09-22,3,3,0
e1d8cb1ae82b91ec1af949cbf3f346a5,2018-09-22,3,3,0
cedc7ddbc59d5d0bc35e202a410d79ea,2018-09-22,3,3,0
6343941b1293068c54d24f36eed717f3,2018-09-22,3,3,0
032aa87faebde8804671936bd5527874,2018-09-22,3,3,0
8bb5fc71dabc565cbfbe4381b9838ec4,2018-09-22,3,3,0
788048504996c18b14dd7f5d88c3f415,2018-09-22,3,3,0
f6fbcce5979938b5f5297b66e554390b,2018-09-22,3,3,0
ec2683523d4f56b020bad37efd26eae3,2018-09-22,3,3,0
7298c9f059735370e51a47fece232395,2018-09-22,3,3,0
44c18201880809ae23aef2d8cce40822,2018-09-22,3,3,0
af9c9124445e81f9c0884f4f3b4b9c94,2018-09-22,3,3,0
7cbeb7d284962a0ebbb3d138362c735c,2018-09-22,3,3,0
1b4cdf6a6e309990aa5ef35ee7be8aec,2018-09-22,3,3,0
7afa07e4634fc48458bad7ea2d360bbd,2018-09-22,3,3,0
904f5d987718460276bc1b5efde9e7ce,2018-09-22,3,3,0
7e9a8f3f772b0fc061d8eb5676200c80,2018-09-22,3,3,0
87929584b7cb8fbc7e97b6ea99c3a007,2018-09-22,3,3,0
ebd179a82926a2524144dc6ad7f76f5b,2018-09-22,3,3,0
6585c1fa0933afd43271a114144f6a76,2018-09-22,3,3,0
5fd6a6182c5c053c9afe1d26c0dc177d,2018-09-22,3,3,0
