group_id,long_weekend_days,strategy_weekend_days,cost_days,long_weekend_dist,days_weekenddays_diff,days_strategy_diff
63ca43ae96a3fa6ecc601b6167990ae6,6,11,3,-17,-1.0,-6.0
dd2a50afff500ecfd19540705f841c71,6,11,3,-17,-1.0,-6.0
cf12a65bf8d8dbcdb3c0ad65e52a63a0,6,11,3,-17,-1.0,-6.0
1cba50d7b3bbc1465ebc461113de61b8,6,11,3,-17,-1.0,-6.0
fbc9945650752542c900a60dcd5747e7,6,11,3,-17,-1.0,-6.0
f05634642027293b9ec364d78f6d50b1,6,11,3,-17,-1.0,-6.0
f07fd454a6572c374c03ac155772d54d,6,11,3,-16,-1.0,-6.0
e275c03d20fbf890a92a3bcb42e56974,6,11,3,-16,0.0,-5.0
19c76904426b21149def19ccade58a97,6,11,3,-16,-1.0,-6.0
0046d6b91c7694ed61715f83a30c900e,6,11,3,-16,-1.0,-6.0
c7a623c56fe5a6a04775f9a251ab5e32,6,11,3,-15,-1.0,-6.0
163528cbb7019fdb65f6c45ac83add94,6,11,3,-15,-1.0,-6.0
cc9714202b74e571e1644d2bbc9be701,6,11,3,-9,-1.0,-6.0
001329843f07409c6e43a120f0d9413c,6,11,3,-8,-1.0,-6.0
e46d80325b58bd4c08d1d73de7d8f594,6,11,3,-8,-1.0,-6.0
f8302382bb8cd8361cb0fcdd7e8a3eb0,6,11,3,-8,-1.0,-6.0
e314f4ebe92865e40bd28e303c74e916,6,11,3,-8,-1.0,-6.0
cb3cd88518ebf26bf0f63035d831820f,6,11,3,-8,-1.0,-6.0
9f0502632117cfdaa0aec23e00cc84f8,6,11,3,-7,-1.0,-6.0
f7ed6ed95fa2d2d9f58084a993d2c8a6,6,11,3,-7,-1.0,-6.0
6c55ba13cf4e675717849114d851ada1,6,11,3,-7,-1.0,-6.0
0832a90e1382fa86373aab80e219f4ed,6,11,3,-7,-1.0,-6.0
b0dbfec05637d0de94218cdee25442ed,6,11,3,-7,-1.0,-6.0
37bb380f1e08278b0cd7c2567131a534,6,11,3,-7,-1.0,-6.0
cc7eac90b53f78a30e3f4ac52b044f01,6,11,3,-2,-1.0,-6.0
6ed91da8a3e36953ba1947024c8a599e,6,11,3,-1,-1.0,-6.0
81ea1975767d97865d58256dff7305b0,6,11,3,-1,-1.0,-6.0
6c1c9e9f106142425d1b0be41b64f799,6,11,3,-1,-1.0,-6.0
b511de09d0106c172585423d43983860,6,11,3,-1,-1.0,-6.0
dfc0e71869ae91cdc61af188a8d71a7a,6,11,3,-1,-1.0,-6.0
770d293dc6e0a214c5f0d1328991d453,6,11,3,0,-1.0,-6.0
c8d538bf5b5900e098dc2cd3e2db7b47,6,11,3,0,-2.0,-7.0
98ccff63d59f40ffbbbc492d4047601a,6,11,3,0,-1.0,-6.0
accd9b694ca88e6c7ba7880fbe69de27,6,11,3,0,-1.0,-6.0
b93de72825e9d36de2774174c7a279d6,6,11,3,0,-1.0,-6.0
331acebd593d33df7b82d73a33f47cd8,6,11,3,2,-1.0,-6.0
c831bbd84686b45b99a0f31ab9296080,6,11,3,2,-1.0,-6.0
d7abb670be52d0eaf707ebe7d7fc4914,6,11,3,2,-1.0,-6.0
e1784cb459b94a5316d6e989c8767db5,6,11,3,2,-1.0,-6.0
11671abfb312f6f6717b1210bfd776b5,6,11,3,2,-1.0,-6.0
c2b82961e0fc8ab32caa1159f5253b2e,6,11,3,2,-1.0,-6.0
8eb20388ba0ee293946dc415a79a1e73,6,11,3,2,-1.0,-6.0
401211fb499df11bb4b42454a158bce6,6,11,3,2,-1.0,-6.0
192947b0022947ed796ab8698f6fcfab,6,11,3,3,-1.0,-6.0
be86c4a4dc6292f43f22299c791855d6,6,11,3,3,-1.0,-6.0
50da486468a6e43f44f5efc9555b99bd,6,11,3,3,-1.0,-6.0
e644a741d06cc79a1ea852cfb55702e1,6,11,3,3,-1.0,-6.0
0cc58d0caa1647e3432106a8b71e80aa,6,11,3,3,-1.0,-6.0
da3b277c07b306159fd6c912a7695308,6,11,3,4,-1.0,-6.0
cec13892ca5f98a766ad0d98e6e80ded,6,11,3,5,0.0,-5.0
0e440b04d4f500ec0c7c1f0e92a95da7,6,11,3,5,-1.0,-6.0
7c919364f9d02579ca6ffa5f1a89f8c7,6,11,3,5,-1.0,-6.0
17e9b214c7dcee0e09760494d6cb06b0,6,11,3,5,-1.0,-6.0
d3f43e387c502a84b80da97d689ffc20,6,11,3,5,-1.0,-6.0
cfe9a3ea1732157c103d11ffb17292b2,6,11,3,5,-1.0,-6.0
3bba2b92fa38217e39a9914f23e25d3b,6,11,3,5,-1.0,-6.0
ac57ac645a7577dc0224fa17ffcccfc2,6,11,3,6,-1.0,-6.0
71eef307bb695e8f84feeef48560a578,6,11,3,6,-1.0,-6.0
5be009d2949fe844f3e32dfde0accd09,6,11,3,6,-1.0,-6.0
a2441641cb941595ed629a8313604cb9,6,11,3,6,-1.0,-6.0
1ccf478380942c561495e3a1647fc9ed,6,11,3,6,-1.0,-6.0
4adde501bb708a6fd3619f5ed2bd729d,1,5,2,-6,4.0,0.0
7fd2983196df91e0e985d83c4fa94276,1,5,2,-6,3.0,-1.0
bf8bb642b8fdafe4878e0d9ce923804a,1,5,2,-6,4.0,0.0
ff17b06d063568718aeed030bf6a23b5,1,5,2,-6,4.0,0.0
ec24b285aa69cdfc906d127f86f258c0,1,5,2,-6,4.0,0.0
1f6eedbb0ff02891ad253178ccb4dab5,1,5,2,-6,4.0,0.0
dc54d8053c89b167666df5ad792d2bb8,1,5,2,-5,4.0,0.0
a2304049a8d719691a46e169ede84f52,1,5,2,-5,4.0,0.0
b2d23fa20e8730219a8f0d03bb123b0c,1,5,2,-5,4.0,0.0
c2921d49dd720effb5f4043e8010e19b,1,5,2,-5,4.0,0.0
6b1f7b663ed98c06b145253b42648e2d,1,5,2,-5,4.0,0.0
3d4af78f2c6ce163e312b7fa3ef5f0ac,1,5,2,-4,4.0,0.0
b38af0a35ffed5f629814ccf452cba62,1,5,2,-4,4.0,0.0
3a1f68d70cc37c7b9c8f9291da51444d,1,5,2,-4,4.0,0.0
a3d466ada379d38de9e763691c931a05,1,5,2,-4,4.0,0.0
6ca4b402441d81c9e24e1294d6acef1b,1,5,2,-4,4.0,0.0
604ecc4d86766eaa72d9b4ee36ccf8b4,1,5,2,-3,4.0,0.0
903cd76d57085fc1d9eb34d6ef6da0ca,1,5,2,-3,4.0,0.0
a569b2f2179e44fa8418c63bf7415c5f,1,5,2,-3,4.0,0.0
750b71f5b99a99b06bcbdb806f822397,1,5,2,-3,4.0,0.0
ae42d0846c4f90cd322531c15b946e1c,1,5,2,-3,4.0,0.0
7f8f419759748aabe8618e396be2bb22,1,5,2,-3,4.0,0.0
e395e81c53f41a08bddf6f66872189a9,1,5,2,-2,4.0,0.0
cfdd78fd1129d4ef85cd7577a91bdfa2,1,5,2,-2,4.0,0.0
29711a84c06b9b66ebc89b6f2ab7091f,1,5,2,-1,4.0,0.0
80a48df5c033303634cbc2af42b63d53,1,5,2,-1,4.0,0.0
f9e829d2c483747ca02413a654f127b2,1,5,2,-1,4.0,0.0
9c9d7a8b6a50fd8e4f751e9a14374117,1,5,2,0,4.0,0.0
57f5a0989459fe5386383e0ff9a4dbb3,1,5,2,0,4.0,0.0
63b01bf440a3add82266d8192c8e1bbc,1,5,2,0,4.0,0.0
d0dbe3eff168a3b01d04cc34016f5bf7,1,5,2,0,4.0,0.0
9c7a26fc7ba3c105ddef7b0e553c634a,1,5,2,1,4.0,0.0
a3228da42b67ef130e6675fe2e42c98b,1,5,2,1,4.0,0.0
dd709a23dbdb0e2476a67ad024d54e24,1,5,2,1,3.0,-1.0
8b0895c84ce8d4cbd78926e7479ecf19,1,5,2,1,3.0,-1.0
e0e5ffca3dc8bfb0624618807de8bab6,1,5,2,1,4.0,0.0
9c72c65f99830cc8627b6bc9c70b7b6f,1,5,2,1,4.0,0.0
2ed7efeb809a0aaba4aaa70703f7640d,1,5,2,1,4.0,0.0
58684121e9d51945bb9759b51dc60730,1,5,2,2,4.0,0.0
d1aad2e76144a1d3ff97cc7631533cea,1,5,2,2,4.0,0.0
294ecfdd770015116c4360afe8780d02,1,5,2,2,4.0,0.0
2c4223c586297983725fd88c68b57bff,1,5,2,2,4.0,0.0
3e4f74056fc15213dd846eb74633a956,1,5,2,3,4.0,0.0
2de476c81ea971d92c0501fc1ad78494,1,5,2,3,4.0,0.0
a38ca189e26a50f9a5519161837fdf46,1,5,2,3,4.0,0.0
601c045fab3299c9f2fd68ee5f18e193,1,5,2,3,4.0,0.0
e71dce96b74f6ee43efff41ede6c8dfe,1,5,2,3,4.0,0.0
5d5d145e7c50d4d98d4ef62b052e8b08,1,5,2,3,4.0,0.0
edf8fb12b47a1153d59fb9648b153b65,1,5,2,3,4.0,0.0
1aa9609a3edfb7fb11ec5db9dc9e8381,1,5,2,3,5.0,1.0
0702d18deac9717f2ab595ae40f2233f,1,5,2,4,4.0,0.0
7d1d3a13ed4f6c8c24a75e8036975a6f,1,5,2,5,4.0,0.0
e4ae75bc1efe1db0ba25dc6c515cc227,1,5,2,5,4.0,0.0
083b648609f9d641cf4f26f4c3fbeeeb,1,5,2,5,4.0,0.0
8780020a9fa49f2afd629455aecdc088,1,5,2,5,4.0,0.0
52970b4d5727edae83f847b565662056,1,5,2,5,4.0,0.0
956df4564a92b522284717c6caac294b,1,5,2,5,4.0,0.0
55a6f47cae36aad6b9bfa761a5ec4688,1,5,2,5,4.0,0.0
f3811779173bf830e30d92d5dd9a4a23,1,5,2,6,4.0,0.0
b60a4e266d85d268eec809c2566b7c17,1,5,2,6,4.0,0.0
421d9f30cee7a83a3394e5e6cc226c65,1,5,2,6,5.0,1.0
a5688667eb6de71beb1ac7b7ff4b2a70,1,5,2,6,5.0,1.0
f217f23ed895c545c248b03a71cd5a28,1,5,2,6,4.0,0.0
3ca1c39a3bb9afbb7bc21a6f5ecab6d9,1,5,2,6,4.0,0.0
92a0db24994184a3105c7133223fbb16,1,5,2,6,4.0,0.0
01e63fa2a743a4a8e3f34e2af4ee5d3f,1,5,2,7,4.0,0.0
52e2dc2793158ec15e54892c44e04621,1,5,2,7,4.0,0.0
94d075e8726d5912985c284d7193a3f7,1,5,2,7,4.0,0.0
f5eb6c7cdb47a0dd236dfca83702b864,1,5,2,8,4.0,0.0
0023ae859ba1ac4ce20c8947cde58ecd,1,5,2,8,3.0,-1.0
7515baa9adcfb12305991e2fb0aa0087,1,5,2,8,4.0,0.0
036dfdeba50b39cdc539db3d93cd1adc,1,5,2,8,4.0,0.0
921ef591f779793e4c63d521c9027348,1,5,2,8,4.0,0.0
f00cf49972e1b70fc3adddc24b1b92a4,1,5,2,9,4.0,0.0
ce74f251b8edd3d058f0762483ee2302,1,5,2,9,4.0,0.0
44e17e780e98bd2f35e95c20d1b90d28,1,5,2,9,4.0,0.0
e279b73ef2ff2745492611dc513bdcf6,1,5,2,10,4.0,0.0
d7c522129644e3512a5c48e766558f7f,1,5,2,10,4.0,0.0
d5372b84096c91e0935de0c619aecfac,1,5,2,10,4.0,0.0
3c4f1913a0484453214217a6b827f934,1,5,2,10,4.0,0.0
fddad3a9863f5c0deebb3295fd6b30ce,1,5,2,11,3.0,-1.0
a5856226d86e1f7a6f5b02d574662c98,1,5,2,11,4.0,0.0
a4abfb566889dba803820bee26db2614,1,5,2,11,4.0,0.0
c1d4fd11248bba715b85dc5e7d42bff0,1,5,2,11,4.0,0.0
b196899320e995733efa63a89ea6f5ec,1,5,2,11,4.0,0.0
f5af138c0fe37057750c6d2a788cffa9,1,5,2,11,4.0,0.0
c62be214ff74561ba29fa68b05379ebf,1,5,2,11,4.0,0.0
3064584c3d4e9839f53b41ccca2c3092,1,5,2,12,4.0,0.0
3552fa88bf41e5c15003ba0e606b16c1,1,5,2,12,4.0,0.0
92f68f33411fd04bee984c1f9fb006d0,1,5,2,12,4.0,0.0
ed74188a2a48c2208fa139a9ba9c14a8,1,5,2,12,4.0,0.0
83cb62bff0ae56f96d98d40ffbd4f239,1,5,2,12,4.0,0.0
6583e31dc73e2ab20faf36a6dda5c3a2,1,5,2,12,4.0,0.0
dbe286d795b2b652c5895c17e0373bd9,1,5,2,12,4.0,0.0
90ffe1f3502e89970c61958c52225bba,1,5,2,13,4.0,0.0
7bcf3b0904333c3cfc1f90edab0a376c,1,5,2,13,4.0,0.0
a72e176af94065e5d888171ec3fdd073,1,5,2,13,4.0,0.0
1137b41dbd5f1993844c2a9bdb3c7096,1,5,2,14,4.0,0.0
3971a50a7b7bf5bd630c4913b5b777be,1,5,2,14,4.0,0.0
068030cf431d672a2ace86bfba3231a8,1,5,2,14,4.0,0.0
236d2b96065e61132755421bfba9a2cc,1,5,2,14,4.0,0.0
53f75e54a6140dbb61c319834e53ecd3,1,5,2,14,4.0,0.0
ade629a34309c1713423353a4231de37,1,5,2,14,4.0,0.0
17adcbb2d1517f76364b1f26f4cd8b10,1,5,2,14,4.0,0.0
f5467ed319ab9895973a5738eb773574,1,5,2,15,4.0,0.0
477400d9e3df8248ed65a58977f8a58b,1,5,2,15,4.0,0.0
1f91f89a3e69ac6eabd52285c94a8c01,1,5,2,15,3.0,-1.0
8a3fff395a6596da6de671b99fcdd73d,1,5,2,15,4.0,0.0
6641fbe704b07b5e13ad0a0feba80318,1,5,2,15,4.0,0.0
c844d19938b6c71c05f450cc6cc01853,1,5,2,15,4.0,0.0
f2f52973b06fe4016927b12c940cf1fd,5,9,2,-8,0.0,-4.0
4354bb3767c8076ec2b2aab002e89fd5,5,9,2,-8,0.0,-4.0
a7df60b8c50c2463040d01278fd12460,5,9,2,-8,0.0,-4.0
9313cc5f38e82f2514646a53105a974d,5,9,2,-7,0.0,-4.0
612e4819849a402037e294f3ed116008,5,9,2,-7,0.0,-4.0
c1a447e7cbb80bd322015beaadbe1cb7,5,9,2,-6,0.0,-4.0
f5f5c9cdacf529ac68987592d2f2c921,5,9,2,-6,0.0,-4.0
966dd90e2160c164933b1c658466a208,5,9,2,-6,1.0,-3.0
f51130f17aa16d413591eb8ce65d488f,5,9,2,-6,0.0,-4.0
16c289e52e94f47256f7ac685a249338,5,9,2,-6,0.0,-4.0
b26531f7597091603e72c493a0909d65,5,9,2,-5,0.0,-4.0
cb1e5315cf3dc4736864f9fe8cff6933,5,9,2,-5,0.0,-4.0
c66eaa4418a5cdb988d29592f6d14900,5,9,2,-4,0.0,-4.0
f4c6b803e498386f806a8daabc28105d,5,9,2,-3,0.0,-4.0
62b3111ca9835289dc390b892ec26f7e,5,9,2,-3,0.0,-4.0
a9e835b2b75d46bc9b0fa771450dc9d2,5,9,2,-3,0.0,-4.0
3d245b11b405cdff38369506f5be9856,5,9,2,-3,0.0,-4.0
a1a1fd2024ce7cd6652fee527e9a19ab,5,9,2,-3,0.0,-4.0
e31a69c46fb222537894d7471884afbb,5,9,2,-3,0.0,-4.0
e7b1c9dc27799b79e72489cdc668c8c2,5,9,2,-3,0.0,-4.0
47e0f64834b3f14a648c0eb12cabed03,5,9,2,-2,0.0,-4.0
63ed06f804c5f4a0ce6d325c3b1c84ee,5,9,2,-2,0.0,-4.0
69eebbebdb03cd2972f4ef5ac10621a9,5,9,2,-2,0.0,-4.0
62919585b1f06a5300f830c164a328f9,5,9,2,-2,0.0,-4.0
228ef82c2a0e22520db826d99785e3d8,5,9,2,-2,0.0,-4.0
47a652a3c943634dae672fc67056b9a7,5,9,2,-2,0.0,-4.0
541465a7c706589eeb4f2c7a5d449421,5,9,2,-2,0.0,-4.0
885fdfbf6213a3d7a3bc8d0fc1e7d5ff,5,9,2,-2,0.0,-4.0
f9429036bb3a40683ff61358a89fa331,5,9,2,-1,0.0,-4.0
b861e3d390060464fa23cb8b89b60837,5,9,2,-1,0.0,-4.0
eede7e4f556d0faf4b89a0ed90d680a4,5,9,2,-1,0.0,-4.0
8b1817cf288512404a9e4ef9f070bda9,5,9,2,-1,0.0,-4.0
6db4c40f076988c22f83d9448d52120a,5,9,2,-1,0.0,-4.0
e71867e34531d025475161e4711ba1ec,5,9,2,0,0.0,-4.0
bd9055ab09a567231124999d1dcdece7,5,9,2,0,0.0,-4.0
7e81b350e7bc41689ea315281bea6e74,5,9,2,0,0.0,-4.0
217fe6cf72d3f44c0bc2ceb75962791b,5,9,2,0,0.0,-4.0
de8f2efe1b114047ff5b84515d2f4f00,5,9,2,0,0.0,-4.0
f17eafab5581223d29109927f4d0cdb7,5,9,2,1,0.0,-4.0
9c19a044f07b947647440c80ba01a7df,5,9,2,1,0.0,-4.0
ec3b54ea4cad75935bed2adc91f965c4,5,9,2,1,-1.0,-5.0
076fd4b5b2f48469b8011304202726f9,5,9,2,1,0.0,-4.0
d0a7e27447a8561745e4bab9bff9da77,5,9,2,1,0.0,-4.0
39604c899e17cab04d767742e1b336d8,5,9,2,1,0.0,-4.0
d5f372b53566e89e9dd9bd9bdbb0946f,5,9,2,9,0.0,-4.0
833a7113f998df0ca603ce7de3c7f694,5,9,2,9,0.0,-4.0
126a936104358e126177eeaa949c7e81,5,9,2,9,0.0,-4.0
51c58a33422a6d44dcb4806131bc68e7,5,9,2,10,0.0,-4.0
0ab8ab98ba819b0d379153126f9ec573,5,9,2,10,0.0,-4.0
95af4331cb07e7f304eb76b1a9bd6790,5,9,2,10,0.0,-4.0
b9df588564d14481c6b3496a1aec218b,5,9,2,11,2.0,-2.0
c576d34589687ef6afeb7917c180e90b,5,9,2,11,0.0,-4.0
5bdb9425bf7c92c51670b8963736d848,5,9,2,11,0.0,-4.0
55fd6525a0cc85ce82403b3721d0f8df,5,9,2,11,1.0,-3.0
ae7e4114fdd6ebd34ae43e6a8bb42c92,5,9,2,11,1.0,-3.0
e128a4cb23b04c35827e7edf31efeaf3,5,9,2,11,0.0,-4.0
bf1eab3924e3306ea2a03bdc5b003245,5,9,2,11,0.0,-4.0
a970522ed2caf41a1a612de0830a3090,5,9,2,11,1.0,-3.0
c60ef776f97625e3175fc1b1c4f7125c,5,9,2,11,0.0,-4.0
2d6310fd1030ee9fd2222e11a14e5673,3,4,1,-11,2.0,1.0
f0526aeffcf00ac99019eaa8277a6532,3,4,1,-11,5.0,4.0
f67ffc72fde0ac70203de5f3ee614dae,3,4,1,-11,2.0,1.0
fea4aa0103bb0b7d52bc71cb8170e212,3,4,1,-11,2.0,1.0
3917e82fa90af831a80f6491e2bc55fd,3,4,1,-11,2.0,1.0
e40637cac735fe056b62a08c3ce5d912,3,4,1,-11,2.0,1.0
650f6d5f8edc3fe7937b451a30be4f1a,3,4,1,-11,2.0,1.0
4b451eeba74485aaca37de63ee3e0d09,3,4,1,-10,2.0,1.0
f0f45d213ac0e99a66dfc3b12db4de26,3,4,1,-10,2.0,1.0
b5efac9bde06cb732d35b905fe9f0d06,3,4,1,-10,2.0,1.0
5843899b9a8e94e9c13161001bcefe3b,3,4,1,-10,2.0,1.0
5c5f079d909c842b6bf078fe1a8162c3,3,4,1,-10,2.0,1.0
496588a77b177881f6b3002bfb33d80a,3,4,1,-10,2.0,1.0
2ad0ac2e53f3537fa12629c681fe7fd2,3,4,1,-9,3.0,2.0
08bcb8152f1c379378642b5e53f91ab7,3,4,1,-9,1.0,0.0
dd76a67d2fd947123b27be52254e0e05,3,4,1,-9,4.0,3.0
aeeb01848b703d5e70aa86f16403cb19,3,4,1,-9,2.0,1.0
266dba0d5fb48a7471892134f56a5581,3,4,1,-8,2.0,1.0
b6542a35b5f5533112628f06ac6a929e,3,4,1,-8,2.0,1.0
f371a56cf49e6dabe6b16fdf0aa82ee2,3,4,1,-8,4.0,3.0
4d0f9a80952c9faae887db7904c49edd,3,4,1,-8,2.0,1.0
b23ed1c79dc9166d69a80d5586a1d258,3,4,1,-8,2.0,1.0
332253479f8987f63c27b8a67ad1d2ce,3,4,1,-7,2.0,1.0
be8648abafd81431ed39842dd74e703b,3,4,1,-7,2.0,1.0
379458659a111879d3283fde2ba1095e,3,4,1,-7,4.0,3.0
3f5c8085126e0b25b3baa296a4fb8344,3,4,1,-7,2.0,1.0
350bed0e42549cf73466a28e24e82cd5,3,4,1,-7,2.0,1.0
977db7f3d79d9d463f55d6e3d5a9dbb3,3,4,1,-6,2.0,1.0
cbbbbed4d80543e24cd7d608c9a7cc9a,3,4,1,-6,2.0,1.0
5722152e629befa495afd32445cbaff8,3,4,1,-6,2.0,1.0
890d9deda829f3436d121fda8a1882a9,3,4,1,-6,2.0,1.0
5342afb9d20281bf4606b8faae7fc1ca,3,4,1,-6,2.0,1.0
10f56a4e06581771553d0a471c028d35,3,4,1,-6,2.0,1.0
8f7003b835639f59fb4e86b6e393b60e,3,4,1,-6,2.0,1.0
2d018d750d880b7662d42614e7ce9b4f,3,4,1,-5,2.0,1.0
34ed6167d4fea895f298d14893cdac0c,3,4,1,-5,2.0,1.0
aeca681651b20964b6874b1875fef767,3,4,1,-5,2.0,1.0
2b708591e8d87ff968ab22f32ddb1166,3,4,1,-4,3.0,2.0
e5c9849fe32a996bf770668483f381e9,3,4,1,-4,2.0,1.0
59ff2d90498c3a8d390a4f92f9d3f5ff,3,4,1,-4,2.0,1.0
4f7dcc6c431b102a50c1a35d8dc47519,3,4,1,-4,2.0,1.0
853c5c1edd476302f32d72d9a85b1b0c,3,4,1,-4,2.0,1.0
a1905060f7cc4caed2dc12495d12c857,3,4,1,-4,2.0,1.0
2b5efe599ccf45a7799eab8c7b08c1fd,3,4,1,-4,2.0,1.0
e370dbbbc37ce80e40bbfff607e9ba1e,3,4,1,-4,2.0,1.0
90f2578abf2f3fe992e081d9cd812372,3,4,1,-4,2.0,1.0
2ba400897ef6c74ab900dd6258462fb4,3,4,1,-3,2.0,1.0
a36820797a6e2975a07ba436ac0b454b,3,4,1,-3,2.0,1.0
d8453534c473c5ff6958cc7ed2a38eaa,3,4,1,-3,2.0,1.0
c0e5cf0021e7839d788a4c655a54c610,3,4,1,-3,2.0,1.0
770513493cdfa82e22c9dfd64be8e6ef,3,4,1,-2,1.0,0.0
3962c2031d56657e9ac9dc982706b988,3,4,1,-2,2.0,1.0
c4cd011d5dc833e4f79bd58d3f18e61f,3,4,1,-2,2.0,1.0
2173f38b292f04d6502f68c1bb39cf96,3,4,1,-2,2.0,1.0
2c7c3f5401a825339cab4603d0f38bb8,3,4,1,-2,2.0,1.0
e670ac9f18fc6ea9ab1a7b6facfb2514,3,4,1,-2,1.0,0.0
b4b97a5489b26607235424eb99c87840,3,4,1,-2,2.0,1.0
23d8aedadb0ba99b645b013025af52a1,3,4,1,-2,2.0,1.0
223ffb491e89f5cf32b2ee338d94fe91,3,4,1,-2,2.0,1.0
88996bef1514588ce2b70f25840f264b,3,4,1,-2,2.0,1.0
b6c8f38fac67d767d3a049775f1fe919,3,4,1,-2,2.0,1.0
0ee3732b742ba2f3af743128906bbff0,3,4,1,-2,2.0,1.0
58d4646e03c38ef175953b3508415fb7,3,4,1,3,2.0,1.0
6a7b42cbb583327776d80f9397c3e6f3,3,4,1,3,3.0,2.0
87c027c74e9d4d97677e3a3ada277629,3,4,1,3,2.0,1.0
a57fbaf1d0c89322456c6a4dfaa266a1,3,4,1,3,2.0,1.0
5f13a51d2fec3ae9a42bf42da7c59103,3,4,1,3,2.0,1.0
d91b45620cbc293e129ce270690c473f,3,4,1,4,2.0,1.0
ef98d727fdaf0638f46f3d8ace21e3ee,3,4,1,4,2.0,1.0
27821fa100d6978ec94ef5cfb9165f22,3,4,1,5,3.0,2.0
bc2cdb092b4ca2b2e24f8e927ae077b1,3,4,1,6,2.0,1.0
f59739f08b2268e3f90b55ca0458e9ae,3,4,1,6,2.0,1.0
4441260164850152d9433338647e1a60,3,4,1,7,3.0,2.0
a8b6aabf54ea4b6b4bd85ef0aad3d61a,3,4,1,7,3.0,2.0
95dd37ac01eafb330b6ac41b820473e0,3,4,1,7,2.0,1.0
0d3d52f799e20b339e99af38b5318084,3,4,1,7,2.0,1.0
4a6eab7400b2611fd68c9e43e8aad6b4,3,4,1,7,2.0,1.0
b723d548958e46a9ba9ee576d3b25f16,3,4,1,8,2.0,1.0
f2e3e113b4de5cb7984f5d1fe64944b2,3,4,1,8,2.0,1.0
c11e4161d8fc061c3e037f371ce5f80c,3,4,1,8,2.0,1.0
9a9778c76901cccda32f442f7dcf81a6,3,4,1,8,2.0,1.0
43b35f6bfa42131f86cf854eb3763e64,3,4,1,9,2.0,1.0
6d8e3795846b7e7786b99d0b95ed9ef9,3,4,1,9,2.0,1.0
4dace6afbb1fc48e5029fa16048c588f,3,4,1,9,2.0,1.0
e5b73f66e31d502bd5a6c5a5baea27f6,3,4,1,10,2.0,1.0
6b6ad86d4f5dd83b848c87c4dbf897c0,3,4,1,10,2.0,1.0
d5b7524ffe799b996970b96e796d9ffd,3,4,1,10,2.0,1.0
649db248cd5d25f4d542dddec490b781,3,4,1,10,2.0,1.0
d58e6069b3bd4a8f0dcd174369cd9971,3,4,1,10,2.0,1.0
0394cc9e780a4707f97f6ef673c3c79d,3,4,1,10,2.0,1.0
18c7335261904c7ad81cfbdc84bc0d27,3,4,1,10,2.0,1.0
d662194020078ad844369c5c5d1734f1,3,4,1,10,2.0,1.0
dbc12b80df8b3aefdf764503b37450fa,3,4,1,10,2.0,1.0
06648eb4c6c351bb7b97211855fbde9c,3,4,1,15,2.0,1.0
fcee3e6015685afa56546ac434a71c6b,3,4,1,15,2.0,1.0
17f9319087fa1222fa3d8ebde9b5adfa,3,4,1,15,2.0,1.0
4e788e89845f3ebfd220e638c6dbfca5,3,4,1,15,2.0,1.0
73b62b3a42da107504058c03e4689ee4,3,4,1,16,5.0,4.0
a550762945de2696e4e835148147c31f,3,4,1,16,2.0,1.0
711e6fd1e54e8883e9fc642b2b6799c3,3,4,1,16,2.0,1.0
0ec8e4f941be2eba136074761f2f3e76,3,4,1,16,2.0,1.0
12dd8e3f68597eab7b44b20f77b5f864,3,4,1,17,2.0,1.0
d55130de264c4970578c92f87e5bf066,3,4,1,17,2.0,1.0
b42eb76c536df13ab3db4a62590051fe,3,4,1,17,3.0,2.0
e73ee7b10286ce8e6a47a346dccf0cf0,3,4,1,17,2.0,1.0
a9015a9437e46ab4b398589f18d09a3e,3,4,1,17,2.0,1.0
b42c380d15953b13fbbee12772facedd,3,4,1,17,2.0,1.0
322e10eeaf5f9ca981415807e3fda1e1,3,4,1,17,2.0,1.0
721263d38a19b2497ccbd6bae4383cac,3,4,1,17,2.0,1.0
818b5d8fa9e6e52c2ccb90e9db808c70,3,4,1,17,2.0,1.0
b70412c39702597ed5414f86049a72d8,3,3,0,-24,3.0,3.0
3a18fda00bbdfd96179e11531c943e04,3,3,0,-24,2.0,2.0
b7d8fa7f88ca405ff2c2aee420b9b267,3,3,0,-24,2.0,2.0
33a351ff0827d904a18b3ad3121c7a58,3,3,0,-24,3.0,3.0
f388799e00b75017f01f19bb16f488bf,3,3,0,-24,2.0,2.0
10da7296b2285384822eabe1a9ab3475,3,3,0,-24,2.0,2.0
78cec1d67cfc37e3af51c3e8d0e37997,3,3,0,-24,2.0,2.0
6be66a961a47e55d47ef961b4220cb09,3,3,0,-24,2.0,2.0
56adaebe2e0d761f74859935539037de,3,3,0,-24,2.0,2.0
cb8fb5e114c1cb196a3c09ec54b1f0c3,3,3,0,-23,1.0,1.0
e84c9cb587a6b507860f3277253bbffa,3,3,0,-23,2.0,2.0
8806fa7685a1002c45c970459a873824,3,3,0,-23,3.0,3.0
963e8cf20ee87aba36b2d81cdd55e04e,3,3,0,-22,3.0,3.0
9f03ff0c7c8df2015ff204efd02fe31e,3,3,0,-22,2.0,2.0
1840b5b9da525c6eb720f236170a2368,3,3,0,-22,2.0,2.0
03b55bd34cd323d9ee72b9247874b4c6,3,3,0,-22,2.0,2.0
ad7f1f4f344ae768422a2ed820457f7c,3,3,0,-22,2.0,2.0
